id_osoba,dodatni_jezik
1281,Japanese
1281,Italian
1282,Ukrainian
1282,Kyrgyz
1283,Kyrgyz
1283,Nepali
1283,Estonian
1284,Mongolian
1284,Japanese
1284,Montenegrin
1284,Romanian
1284,Dzongkha
1285,Turkish
1285,Danish
1285,Portuguese
1285,Malay
1285,Icelandic
1285,Dzongkha
1286,Latin
1286,Kyrgyz
1286,Romanian
1286,Lao
1286,Slovak
1286,Estonian
1287,Sesotho
1287,German
1287,Hungarian
1287,Portuguese
1288,Arabic
1288,Latin
1288,Lithuanian
1288,Pashto
1290,Ukrainian
1290,Swedish
1290,Vietnamese
1291,Croatian
1291,Malay
1291,English
1291,Mandarin Chinese
1292,Kazakh
1292,Greek
1293,Serbian
1293,Spanish
1293,Khmer
1293,Lao
1293,Finnish
1293,English
1295,Danish
1297,Khmer
1297,Amharic
1297,Pashto
1298,Latin
1298,Spanish
1298,Pashto
1298,Georgian
1298,Albanian
1298,Bosnian
1299,Swahili
1300,Kazakh
1300,Catalan
1300,Nepali
1301,Armenian
1301,Polish
1301,Korean
1301,Persian
1301,Albanian
1302,Khmer
1304,Montenegrin
1304,Khmer
1304,Polish
1306,Kyrgyz
1307,Latin
1307,Thai
1307,Irish
1307,Korean
1307,Ukrainian
1308,Kirundi
1308,Hebrew
1308,Burmese
1308,Pashto
1308,Vietnamese
1308,Bosnian
1309,Azerbaijani
1309,Pashto
1309,Dutch
1309,Romanian
1309,Italian
1309,Dzongkha
1310,Dutch
1310,Lithuanian
1311,Greek
1311,Dutch
1311,Swedish
1311,Malay
1312,Montenegrin
1312,Norwegian
1312,Nepali
1312,Kyrgyz
1313,Bengali
1313,Irish
1313,Malay
1313,Georgian
1313,Urdu
1313,Dhivehi
1314,Ukrainian
1314,Malay
1314,Italian
1314,Armenian
1315,Czech
1315,Kirundi
1315,Spanish
1315,Portuguese
1316,Armenian
1316,Norwegian
1316,Icelandic
1316,Georgian
1316,Finnish
1316,English
1318,Serbian
1319,Spanish
1319,Burmese
1319,Pashto
1319,Georgian
1319,Korean
1319,Albanian
1320,Irish
1320,Khmer
1320,Mandarin Chinese
1322,Serbian
1322,Romanian
1322,Finnish
1323,Hebrew
1323,Bosnian
1324,Malay
1324,Burmese
1325,Czech
1325,Norwegian
1325,Spanish
1325,Portuguese
1326,Armenian
1326,German
1326,Indonesian
1327,German
1327,Irish
1327,Bengali
1327,Hindi
1328,Catalan
1329,Spanish
1329,Urdu
1330,Armenian
1330,Kirundi
1330,Norwegian
1330,Azerbaijani
1330,Polish
1330,Dzongkha
1331,Turkish
1331,Armenian
1331,Norwegian
1331,Japanese
1331,Indonesian
1331,English
1332,Kirundi
1332,Montenegrin
1332,Romanian
1332,English
1332,Dzongkha
1333,Romanian
1333,Finnish
1333,Thai
1334,Armenian
1334,Nepali
1334,Amharic
1336,Khmer
1336,Kazakh
1336,Swedish
1336,Greek
1336,Slovene
1336,Bulgarian
1337,Armenian
1337,Kirundi
1337,Bengali
1337,Hindi
1337,Mandarin Chinese
1337,Dhivehi
1338,Sesotho
1338,Dutch
1338,Georgian
1339,German
1339,Swedish
1339,Vietnamese
1339,Swahili
1340,Czech
1340,Lithuanian
1340,Pashto
1342,Armenian
1342,Norwegian
1342,Burmese
1342,Danish
1342,Korean
1343,Pashto
1344,Indonesian
1344,Georgian
1344,Finnish
1345,Slovene
1345,Swahili
1347,Dzongkha
1348,Hebrew
1349,Serbian
1349,Indonesian
1349,Persian
1349,Albanian
1349,English
1350,Latvian
1350,Icelandic
1350,Catalan
1350,Azerbaijani
1351,Turkish
1351,Czech
1352,Irish
1353,Arabic
1353,Urdu
1353,Korean
1353,Lao
1353,Persian
1353,Finnish
1354,Indonesian
1355,Kazakh
1355,Ukrainian
1355,Vietnamese
1355,Mandarin Chinese
1356,Montenegrin
1356,Sinhala
1358,Armenian
1358,Hebrew
1358,Khmer
1358,Kyrgyz
1358,Georgian
1358,Sesotho
1359,Sesotho
1359,Norwegian
1359,Icelandic
1360,Bengali
1360,Swahili
1360,Urdu
1360,Croatian
1360,Hungarian
1362,Norwegian
1362,Dutch
1363,Thai
1365,Kirundi
1365,Bengali
1365,Japanese
1365,Catalan
1365,Thai
1365,Dutch
1366,Portuguese
1366,Kazakh
1366,Swedish
1366,Slovene
1366,Nepali
1366,Ukrainian
1368,Urdu
1369,Mongolian
1371,Serbian
1372,Japanese
1372,Slovak
1373,Turkish
1373,Dzongkha
1374,Sesotho
1375,Hebrew
1375,Dutch
1375,Nepali
1375,Slovak
1376,Nepali
1376,English
1377,Montenegrin
1377,Korean
1377,Bosnian
1378,Catalan
1380,German
1380,Irish
1380,Malay
1380,Sesotho
1380,Albanian
1380,Vietnamese
1381,Indonesian
1381,Macedonian
1381,Slovene
1381,Korean
1382,Latin
1382,Burmese
1382,Irish
1382,Romanian
1382,French
1382,Bosnian
1384,Indonesian
1385,Kirundi
1385,Burmese
1385,Czech
1385,Greek
1385,Sesotho
1385,Albanian
1386,Sinhala
1387,Spanish
1387,Bengali
1387,Pashto
1387,Irish
1387,Romanian
1387,Sesotho
1388,Serbian
1388,Hindi
1389,Romanian
1390,Turkish
1390,Arabic
1390,Montenegrin
1391,Lithuanian
1391,Amharic
1391,Sinhala
1391,Dhivehi
1391,Slovak
1391,Dzongkha
1392,Polish
1392,Arabic
1392,Thai
1392,Sesotho
1392,Amharic
1393,Slovene
1394,Macedonian
1394,Estonian
1395,Burmese
1395,Swahili
1396,Ukrainian
1396,German
1396,Mongolian
1396,Dhivehi
1397,Latvian
1397,Italian
1397,Finnish
1397,Danish
1398,Bengali
1399,Pashto
1399,Czech
1399,German
1399,Mandarin Chinese
1399,Sesotho
1399,Bulgarian
1400,Kirundi
1400,Polish
1400,Nepali
1400,Korean
1400,Amharic
1402,Armenian
1402,Norwegian
1402,Icelandic
1402,French
1402,Urdu
1403,Armenian
1403,Khmer
1403,Urdu
1403,Slovak
1403,Dzongkha
1404,Armenian
1404,Danish
1404,Japanese
1404,Nepali
1404,Dhivehi
1405,Mongolian
1405,Lao
1406,Armenian
1406,Slovene
1406,Swedish
1406,Bosnian
1407,Sesotho
1407,English
1407,Bosnian
1407,Polish
1408,Amharic
1410,Armenian
1410,Norwegian
1410,Mongolian
1410,French
1410,Hungarian
1411,Khmer
1411,Azerbaijani
1411,Danish
1411,Montenegrin
1411,Mongolian
1411,Sesotho
1412,Serbian
1412,Norwegian
1412,Korean
1413,Bulgarian
1413,Japanese
1413,Georgian
1413,Thai
1414,Portuguese
1414,Mongolian
1414,Georgian
1414,Lao
1414,Dhivehi
1414,Bosnian
1415,German
1415,Khmer
1415,Hindi
1415,Vietnamese
1416,Armenian
1416,Vietnamese
1417,Serbian
1417,Macedonian
1417,Malay
1417,Greek
1419,Polish
1419,Hungarian
1419,Lithuanian
1419,Swahili
1420,Spanish
1420,Latvian
1420,Danish
1420,Albanian
1420,Italian
1420,Hungarian
1421,Czech
1421,Thai
1421,Urdu
1421,Sesotho
1421,English
1422,Bosnian
1422,Danish
1422,Urdu
1422,Sinhala
1423,Nepali
1423,Kyrgyz
1425,Kirundi
1425,Bengali
1425,Lithuanian
1425,Irish
1425,Russian
1426,Kazakh
1426,Lao
1426,Latvian
1427,Catalan
1427,Russian
1427,Mandarin Chinese
1428,Hebrew
1428,Spanish
1428,Montenegrin
1428,Swedish
1428,Thai
1429,Turkish
1429,Catalan
1429,Romanian
1429,Icelandic
1429,Mandarin Chinese
1429,Slovak
1430,Kazakh
1430,German
1430,Spanish
1430,Lithuanian
1431,Mongolian
1431,Italian
1431,French
1431,Malay
1433,Arabic
1433,Polish
1434,Turkish
1435,Amharic
1437,Pashto
1437,Dutch
1437,Polish
1438,Dutch
1439,Mongolian
1441,Croatian
1442,Italian
1442,Danish
1442,Sinhala
1443,Turkish
1443,Slovene
1443,Albanian
1443,Mandarin Chinese
1444,Swedish
1444,Catalan
1445,Azerbaijani
1446,Khmer
1446,Kazakh
1446,Greek
1446,Estonian
1446,Dzongkha
1447,Danish
1448,Kirundi
1450,Kazakh
1452,Hebrew
1452,Icelandic
1452,Nepali
1452,Estonian
1453,Montenegrin
1453,Lithuanian
1454,Burmese
1454,Japanese
1454,Mongolian
1454,Macedonian
1454,German
1454,Albanian
1455,Catalan
1455,Dzongkha
1456,Japanese
1456,Danish
1457,Nepali
1457,Kyrgyz
1459,Japanese
1459,Greek
1459,Slovene
1459,Romanian
1459,Sinhala
1460,Bengali
1460,Portuguese
1460,Mongolian
1460,Swedish
1460,Lithuanian
1460,Swahili
1461,Lithuanian
1462,Montenegrin
1462,Swedish
1462,Catalan
1462,Thai
1462,Sesotho
1462,Dhivehi
1463,Armenian
1463,Serbian
1463,Czech
1463,Portuguese
1464,Norwegian
1464,Khmer
1464,Albanian
1464,Swedish
1465,Bengali
1465,Hindi
1465,Urdu
1465,Bosnian
1466,Bengali
1466,Lithuanian
1466,Thai
1466,Urdu
1466,Persian
1467,Indonesian
1467,Kirundi
1467,Sesotho
1467,Bosnian
1469,Irish
1469,Malay
1469,Georgian
1469,French
1469,Sesotho
1469,Estonian
1470,Greek
1470,Swahili
1470,Romanian
1470,Russian
1470,Bulgarian
1472,Georgian
1472,Russian
1472,Portuguese
1473,Hungarian
1473,Sinhala
1474,Kazakh
1474,Russian
1474,Turkish
1474,Sesotho
1475,Persian
1475,Albanian
1476,Kirundi
1476,Norwegian
1476,German
1476,Greek
1476,Croatian
1476,Hindi
1477,Norwegian
1477,Malay
1477,Korean
1478,Bengali
1478,Pashto
1478,Swahili
1478,Mandarin Chinese
1478,Bulgarian
1478,Hungarian
1479,Burmese
1479,Azerbaijani
1479,Mandarin Chinese
1480,Czech
1480,Danish
1481,Latvian
1481,Kyrgyz
1483,Mongolian
1483,Persian
1484,Khmer
1484,Spanish
1484,Montenegrin
1484,Croatian
1484,Bulgarian
1485,Icelandic
1485,Greek
1485,Nepali
1486,Indonesian
1486,Dhivehi
1486,Amharic
1487,Spanish
1488,Turkish
1488,Arabic
1488,English
1489,Sesotho
1489,Kirundi
1489,Azerbaijani
1490,Romanian
1490,Kyrgyz
1490,Sinhala
1490,Pashto
1491,Nepali
1492,Armenian
1492,Montenegrin
1492,Catalan
1492,Greek
1492,Thai
1493,Azerbaijani
1493,Danish
1493,German
1493,Russian
1493,Bulgarian
1493,English
1494,Sinhala
1494,English
1495,German
1495,Norwegian
1495,Latvian
1495,Nepali
1496,Bulgarian
1496,Bosnian
1497,Kirundi
1497,Bengali
1497,Arabic
1497,Icelandic
1497,Vietnamese
1498,Serbian
1498,Pashto
1498,Vietnamese
1498,Dzongkha
1499,Kirundi
1499,Catalan
1499,Nepali
1499,Sinhala
1499,Lao
1499,Persian
1500,Lao
1500,Thai
1501,Sesotho
1502,Sesotho
1502,Pashto
1503,Polish
1503,Japanese
1503,Macedonian
1503,Romanian
1503,English
1504,German
1504,Icelandic
1504,Lithuanian
1506,Greek
1506,Slovene
1506,Icelandic
1506,Croatian
1506,Vietnamese
1507,Arabic
1507,Kyrgyz
1507,Italian
1507,Bulgarian
1507,Dzongkha
1508,Kirundi
1508,German
1508,Macedonian
1508,Greek
1508,Thai
1508,Dutch
1510,Hebrew
1510,Albanian
1510,Bengali
1510,Icelandic
1511,German
1511,Catalan
1511,Bulgarian
1511,Hungarian
1511,Estonian
1512,Mongolian
1512,Montenegrin
1512,Kazakh
1512,Indonesian
1512,Slovene
1512,Sinhala
1513,Kazakh
1513,Italian
1513,Greek
1514,Polish
1514,Catalan
1514,Romanian
1514,Mandarin Chinese
1514,Croatian
1515,Kirundi
1515,Burmese
1515,Montenegrin
1515,Irish
1515,Icelandic
1515,Mandarin Chinese
1518,Croatian
1518,Urdu
1518,Bosnian
1518,Polish
1519,Danish
1519,Portuguese
1520,Kirundi
1520,Pashto
1520,Swedish
1520,Indonesian
1520,Icelandic
1520,Ukrainian
1522,German
1522,Catalan
1522,Dhivehi
1523,Swahili
1524,Khmer
1524,Spanish
1524,Hindi
1524,Thai
1524,Romanian
1524,Dhivehi
1525,Turkish
1525,Bengali
1525,Polish
1525,Swahili
1525,Slovene
1525,Romanian
1526,Kirundi
1526,Norwegian
1526,Dhivehi
1528,Turkish
1528,Burmese
1528,Polish
1528,Catalan
1528,Dhivehi
1531,Turkish
1531,Polish
1531,Malay
1531,French
1531,Amharic
1533,Kirundi
1533,Greek
1533,Urdu
1533,Nepali
1533,Dhivehi
1533,Amharic
1534,Turkish
1534,Swahili
1535,Mandarin Chinese
1536,Armenian
1536,Azerbaijani
1536,Swedish
1536,Lithuanian
1536,Greek
1536,Vietnamese
1537,Portuguese
1537,Danish
1537,Montenegrin
1537,Mongolian
1537,Kyrgyz
1538,Latvian
1538,Montenegrin
1538,Swedish
1538,Albanian
1538,Dhivehi
1540,Latvian
1540,Burmese
1540,Polish
1540,Malay
1540,Slovak
1541,Catalan
1542,Bulgarian
1542,Italian
1542,Albanian
1542,Amharic
1543,Swedish
1543,Icelandic
1543,Mandarin Chinese
1543,Lao
1543,Finnish
1544,Kirundi
1544,Khmer
1544,Montenegrin
1544,Swedish
1544,Finnish
1545,Khmer
1545,French
1545,Italian
1545,Hungarian
1545,Bosnian
1546,Serbian
1546,Pashto
1546,Irish
1546,Slovene
1546,Dhivehi
1546,Estonian
1548,Kazakh
1548,Portuguese
1548,Polish
1549,Pashto
1549,Catalan
1549,Thai
1549,Indonesian
1549,English
1550,Spanish
1550,Danish
1550,Czech
1550,Kazakh
1550,Bosnian
1551,Czech
1551,Italian
1552,Portuguese
1552,Swedish
1552,Greek
1552,Romanian
1552,Hindi
1552,Estonian
1553,Bengali
1553,Swahili
1553,Indonesian
1553,Slovene
1553,Ukrainian
1553,Hungarian
1554,Armenian
1554,Latin
1555,Serbian
1555,Finnish
1555,English
1556,Montenegrin
1556,Greek
1556,Korean
1556,Sesotho
1556,Amharic
1557,Italian
1558,Czech
1558,Khmer
1558,Pashto
1560,Latvian
1560,Thai
1560,Dutch
1560,French
1560,Italian
1561,Swedish
1561,Pashto
1562,Hindi
1562,Slovak
1562,English
1563,Serbian
1563,Albanian
1563,English
1564,Khmer
1564,Czech
1564,Korean
1564,Mandarin Chinese
1564,Finnish
1564,Bosnian
1565,Swedish
1566,Serbian
1566,Spanish
1566,Lithuanian
1566,Italian
1566,Dhivehi
1569,Georgian
1569,Finnish
1570,Kazakh
1570,Lithuanian
1570,Thai
1570,Slovene
1570,Croatian
1571,Lithuanian
1571,Romanian
1571,Russian
1571,Albanian
1571,English
1572,Croatian
1572,Swahili
1572,Pashto
1572,Polish
1573,Lao
1573,Portuguese
1574,Mandarin Chinese
1574,Swedish
1574,Pashto
1575,Croatian
1575,Hindi
1575,Russian
1575,Sinhala
1576,Indonesian
1577,Indonesian
1577,Finnish
1577,Amharic
1578,Italian
1578,Russian
1578,Finnish
1579,Bengali
1579,Macedonian
1579,Nepali
1579,Lao
1579,Dhivehi
1579,Dzongkha
1580,Montenegrin
1580,Spanish
1580,Italian
1580,Lithuanian
1581,Khmer
1581,Latvian
1581,Irish
1581,Croatian
1581,English
1583,Bulgarian
1583,Icelandic
1583,Vietnamese
1583,Danish
1584,Armenian
1584,Burmese
1584,Lithuanian
1584,Dutch
1584,Bulgarian
1585,Italian
1586,Danish
1586,Polish
1587,Polish
1587,Japanese
1587,Mongolian
1587,Lithuanian
1587,Croatian
1588,Serbian
1588,Thai
1588,French
1588,Sesotho
1588,Persian
1589,Nepali
1590,French
1591,Portuguese
1591,Thai
1591,Indonesian
1591,Kyrgyz
1592,Kazakh
1592,Albanian
1592,Estonian
1593,Albanian
1593,Bengali
1594,Montenegrin
1594,Khmer
1595,Bulgarian
1595,Latvian
1595,Korean
1595,Thai
1597,Polish
1598,Norwegian
1598,Portuguese
1600,Urdu
1601,Slovak
1602,Hebrew
1602,Lao
1602,Bulgarian
1602,Vietnamese
1603,Serbian
1603,Macedonian
1603,Lithuanian
1604,Hebrew
1604,Norwegian
1604,Spanish
1604,Danish
1604,Irish
1604,Ukrainian
1605,Mongolian
1605,Albanian
1605,Kyrgyz
1606,Armenian
1606,Serbian
1606,Danish
1606,Slovene
1606,Sinhala
1607,Lao
1607,Albanian
1607,Arabic
1607,Slovak
1608,Bosnian
1608,English
1609,Burmese
1609,Lithuanian
1609,Slovene
1609,Georgian
1609,Dzongkha
1610,Armenian
1610,Hindi
1611,Turkish
1611,Irish
1611,Portuguese
1612,Armenian
1612,Ukrainian
1612,Montenegrin
1612,Danish
1613,French
1613,Greek
1613,Hungarian
1613,Slovak
1614,Ukrainian
1614,Dhivehi
1615,Armenian
1615,Greek
1615,Kyrgyz
1615,Dhivehi
1615,Estonian
1616,Turkish
1616,Khmer
1616,Bengali
1616,Czech
1616,Italian
1617,Latvian
1617,Icelandic
1617,Korean
1618,Russian
1619,Latin
1619,Finnish
1620,Latvian
1620,Georgian
1620,Sinhala
1620,Dzongkha
1621,Vietnamese
1621,Kirundi
1621,Bulgarian
1621,Irish
1622,Latvian
1622,Bulgarian
1623,Bulgarian
1623,Hungarian
1625,Macedonian
1625,Bulgarian
1625,Dhivehi
1625,Urdu
1626,Sesotho
1626,French
1626,Czech
1626,Nepali
1627,Bengali
1627,Portuguese
1627,Polish
1627,Georgian
1627,Italian
1628,Spanish
1628,Icelandic
1628,Dhivehi
1628,Finnish
1629,Latin
1629,Slovak
1629,Portuguese
1629,Swahili
1630,Urdu
1631,Serbian
1631,Malay
1631,Irish
1632,Turkish
1632,Kirundi
1632,Bengali
1632,Nepali
1632,Korean
1632,Hungarian
1633,Sinhala
1634,Romanian
1634,Bengali
1634,Thai
1634,Dzongkha
1636,Indonesian
1636,Latvian
1637,Armenian
1637,Bengali
1637,Danish
1637,Malay
1637,French
1637,Finnish
1638,Polish
1638,Macedonian
1638,Swedish
1638,Lao
1638,Vietnamese
1640,Irish
1640,Icelandic
1640,Greek
1640,Danish
1641,Burmese
1642,Turkish
1642,Arabic
1642,Hungarian
1642,English
1642,Amharic
1644,Slovene
1644,Persian
1644,Italian
1644,Slovak
1644,English
1645,Indonesian
1645,Kirundi
1645,Sinhala
1645,Bosnian
1646,Kirundi
1646,Latvian
1646,Burmese
1646,Pashto
1646,Polish
1646,Amharic
1648,Turkish
1648,Kirundi
1648,Pashto
1648,Kazakh
1648,Malay
1648,Georgian
1649,German
1649,Norwegian
1649,Croatian
1649,Kyrgyz
1650,Hebrew
1650,Hindi
1650,Kirundi
1650,Kyrgyz
1651,Bengali
1651,Pashto
1651,Polish
1651,Icelandic
1651,Russian
1652,German
1652,Lithuanian
1652,Russian
1653,Icelandic
1653,Bengali
1653,Finnish
1653,Dzongkha
1654,Romanian
1654,Swedish
1654,Dhivehi
1655,Portuguese
1655,Mongolian
1655,Irish
1655,Albanian
1655,Dhivehi
1655,English
1656,Spanish
1656,Swahili
1656,Icelandic
1656,Sinhala
1656,Mandarin Chinese
1656,Ukrainian
1657,Bulgarian
1657,Icelandic
1657,Swedish
1658,Dutch
1658,Hungarian
1658,Dzongkha
1659,Albanian
1659,Bengali
1660,Japanese
1660,Dzongkha
1661,Albanian
1661,Burmese
1661,Thai
1662,Mongolian
1662,Spanish
1662,Nepali
1663,French
1663,Finnish
1664,Slovene
1664,Bosnian
1665,Latin
1665,Spanish
1665,Japanese
1665,Macedonian
1665,Icelandic
1665,Ukrainian
1666,Spanish
1667,Japanese
1667,Georgian
1667,Korean
1668,Kazakh
1668,Albanian
1668,Hindi
1668,Sesotho
1669,Indonesian
1669,Mongolian
1669,Russian
1670,Sesotho
1670,Hungarian
1670,Thai
1671,Khmer
1671,Hungarian
1671,Azerbaijani
1672,Swahili
1673,Mongolian
1673,Italian
1673,Czech
1676,Croatian
1676,Dzongkha
1676,Russian
1676,Mandarin Chinese
1677,Turkish
1677,Norwegian
1677,Greek
1677,Sinhala
1677,Ukrainian
1678,Montenegrin
1680,Hebrew
1680,Kazakh
1680,Greek
1680,Korean
1680,Croatian
1681,Kirundi
1681,Khmer
1681,Burmese
1681,Irish
1681,Bulgarian
1682,Albanian
1682,Catalan
1682,Amharic
1683,Armenian
1683,Lithuanian
1683,Indonesian
1683,French
1683,Korean
1683,Estonian
1685,Romanian
1686,Slovene
1687,Czech
1687,Latin
1687,Dhivehi
1687,Finnish
1689,Burmese
1689,Dutch
1689,Icelandic
1689,Russian
1689,Sinhala
1689,Bulgarian
1690,Latin
1690,Italian
1690,Kirundi
1691,Czech
1691,Russian
1691,Korean
1693,German
1693,Slovene
1693,Georgian
1693,Dutch
1693,Dhivehi
1695,Burmese
1695,Dzongkha
1696,Swahili
1696,Irish
1696,Sinhala
1696,Italian
1696,Dhivehi
1696,Amharic
1697,Macedonian
1697,Catalan
1698,Latin
1698,Spanish
1698,Pashto
1698,German
1698,Czech
1698,Bulgarian
1699,Kirundi
1699,Azerbaijani
1699,Slovene
1699,Sesotho
1699,Croatian
1700,Croatian
1701,Latvian
1701,Greek
1701,Icelandic
1701,Croatian
1701,Dutch
1701,Hungarian
1702,Croatian
1703,Croatian
1703,Azerbaijani
1704,Japanese
1704,Russian
1704,Sesotho
1704,Burmese
1705,Ukrainian
1705,Malay
1705,Armenian
1705,Pashto
1706,Georgian
1706,Urdu
1707,Vietnamese
1707,Persian
1707,Bengali
1707,Malay
1708,Burmese
1708,Danish
1708,Polish
1708,Icelandic
1708,Georgian
1709,Khmer
1710,Bengali
1710,Czech
1710,Lithuanian
1710,Arabic
1710,Indonesian
1710,Romanian
1711,Bosnian
1712,Kazakh
1714,Lao
1716,Norwegian
1716,Polish
1716,Georgian
1716,Urdu
1716,Russian
1716,Croatian
1717,Turkish
1717,Azerbaijani
1717,Kazakh
1717,Czech
1717,Swahili
1718,Croatian
1718,Hindi
1718,Mandarin Chinese
1719,Japanese
1719,Swedish
1719,Dzongkha
1720,Nepali
1722,Kazakh
1722,Dutch
1722,Catalan
1723,Italian
1723,Icelandic
1723,Burmese
1723,Sinhala
1724,Turkish
1724,Norwegian
1724,Japanese
1724,Hungarian
1724,Slovak
1725,Turkish
1725,Latin
1725,Swedish
1726,Sinhala
1727,Finnish
1727,Lithuanian
1727,Ukrainian
1727,Bulgarian
1727,Hindi
1727,Vietnamese
1728,Japanese
1728,Malay
1728,Dhivehi
1728,Armenian
1729,Portuguese
1729,Polish
1729,Japanese
1729,Swedish
1729,Arabic
1730,Bulgarian
1730,Greek
1732,Latvian
1732,Dhivehi
1732,Polish
1733,Spanish
1733,Swedish
1733,Sesotho
1733,Slovak
1733,Bosnian
1734,Macedonian
1735,Greek
1735,Sinhala
1736,Sesotho
1736,Vietnamese
1736,Estonian
1738,Latin
1738,Swedish
1738,Slovak
1738,Russian
1738,Finnish
1738,Bosnian
1739,Turkish
1739,Swahili
1739,Malay
1739,French
1739,Urdu
1739,Ukrainian
1741,Bulgarian
1741,Macedonian
1741,Hungarian
1741,Bengali
1742,Icelandic
1742,Urdu
1743,Japanese
1743,Lao
1743,Icelandic
1745,Armenian
1745,Swahili
1745,Slovene
1745,Sinhala
1745,Hindi
1746,Danish
1746,Malay
1746,Estonian
1746,English
1747,Serbian
1747,Swedish
1747,Greek
1747,Ukrainian
1747,Hungarian
1748,Latin
1748,Portuguese
1748,Lithuanian
1748,Slovene
1748,Nepali
1749,Vietnamese
1749,Macedonian
1749,Urdu
1749,Swahili
1750,Hebrew
1750,Malay
1750,Swahili
1750,Amharic
1752,Mandarin Chinese
1752,Amharic
1753,Albanian
1753,Bengali
1754,Norwegian
1754,Danish
1754,Swedish
1754,Urdu
1754,Dutch
1756,Swahili
1757,Armenian
1757,Macedonian
1757,Thai
1757,Indonesian
1757,Romanian
1758,Latin
1758,Azerbaijani
1758,Montenegrin
1758,Romanian
1758,Dutch
1758,English
1761,Slovene
1761,Swedish
1762,Slovene
1762,Bulgarian
1763,Portuguese
1763,Albanian
1763,Indonesian
1763,Malay
1763,Bulgarian
1764,Persian
1764,Mandarin Chinese
1765,Persian
1766,Swahili
1766,Irish
1766,Romanian
1766,Georgian
1766,French
1767,Turkish
1767,Serbian
1767,Latin
1767,Swahili
1767,Italian
1768,Swahili
1768,Indonesian
1768,Russian
1768,Dutch
1768,Hungarian
1769,Turkish
1769,Nepali
1769,Sinhala
1769,Lao
1769,Bulgarian
1769,English
1771,Lithuanian
1772,Armenian
1772,Ukrainian
1772,Burmese
1774,Serbian
1774,German
1774,Irish
1774,Russian
1774,Persian
1775,Catalan
1775,Vietnamese
1777,Bosnian
1777,Greek
1777,English
1777,Pashto
1778,Danish
1779,Croatian
1779,Finnish
1780,Sesotho
1780,Kirundi
1780,Persian
1780,Irish
1781,Spanish
1781,Catalan
1781,Bengali
1782,Mongolian
1782,French
1782,Dhivehi
1782,Estonian
1783,Armenian
1783,Spanish
1783,Bosnian
1783,Polish
1784,Indonesian
1784,French
1785,Indonesian
1785,Japanese
1785,Romanian
1785,Latvian
1786,Serbian
1786,Norwegian
1786,Czech
1786,Swedish
1786,Russian
1786,Dutch
1788,Norwegian
1789,Norwegian
1789,Italian
1789,Finnish
1790,Czech
1790,Bulgarian
1790,Dzongkha
1791,German
1791,Dzongkha
1792,German
1792,Irish
1792,Azerbaijani
1792,Korean
1793,Arabic
1793,Slovene
1793,French
1793,Korean
1793,Dzongkha
1796,Hebrew
1796,Vietnamese
1796,Thai
1797,Ukrainian
1797,Dhivehi
1797,Russian
1798,Hebrew
1798,Bengali
1798,Czech
1798,Russian
1798,Hungarian
1799,Serbian
1799,Italian
1799,English
1800,Armenian
1800,Mandarin Chinese
1800,Swahili
1801,Norwegian
1801,Burmese
1801,Azerbaijani
1801,Indonesian
1801,Slovene
1801,Finnish
1802,Kirundi
1802,Portuguese
1802,Kazakh
1802,Greek
1802,Russian
1803,Thai
1803,Portuguese
1804,Serbian
1804,Japanese
1804,Mongolian
1804,Greek
1804,Icelandic
1804,Amharic
1805,Khmer
1805,Urdu
1805,Estonian
1805,Pashto
1806,Latin
1806,Malay
1806,Croatian
1806,Italian
1806,Slovak
1806,Amharic
1807,Turkish
1807,Khmer
1807,Burmese
1807,Malay
1807,Dzongkha
1809,Irish
1809,Macedonian
1809,Arabic
1809,Mandarin Chinese
1811,Khmer
1811,Malay
1811,Romanian
1811,Russian
1811,Persian
1812,Sesotho
1812,Czech
1812,Estonian
1812,Pashto
1813,Serbian
1813,Latin
1813,Hungarian
1813,Greek
1814,Hebrew
1814,Spanish
1814,Danish
1814,Sinhala
1814,Dutch
1815,Japanese
1815,German
1815,Lithuanian
1815,Sinhala
1816,Lao
1817,Khmer
1817,Mongolian
1817,Nepali
1817,Urdu
1817,Bulgarian
1819,Portuguese
1820,Czech
1820,Georgian
1820,Nepali
1820,Croatian
1821,Norwegian
1821,Spanish
1821,Lithuanian
1821,Dutch
1821,Dhivehi
1822,Azerbaijani
1822,Czech
1822,Lithuanian
1822,Ukrainian
1822,Persian
1823,German
1823,Vietnamese
1823,Finnish
1824,Sesotho
1825,Indonesian
1825,Malay
1825,Thai
1826,Japanese
1826,Finnish
1826,Slovak
1826,Turkish
1827,Hebrew
1827,Slovak
1828,Polish
1828,Macedonian
1828,Thai
1828,Georgian
1828,Nepali
1828,Croatian
1829,Bulgarian
1829,German
1829,Swedish
1829,Bengali
1830,Icelandic
1830,French
1830,Burmese
1831,Kazakh
1831,Icelandic
1831,Arabic
1832,Burmese
1832,Danish
1832,Swahili
1832,Estonian
1832,Amharic
1833,Croatian
1833,Mandarin Chinese
1833,Dzongkha
1833,Swahili
1834,Ukrainian
1834,Kirundi
1834,Bulgarian
1834,Montenegrin
1835,Lithuanian
1835,Greek
1835,French
1835,Sesotho
1835,Dutch
1835,Dhivehi
1837,Khmer
1837,Hindi
1838,Azerbaijani
1839,Croatian
1839,Turkish
1839,Kyrgyz
1840,Dutch
1840,Lithuanian
1841,Georgian
1842,Macedonian
1842,Italian
